user_id,question_id,question,theme,create_date,zipcode
u-7352saDwqE-Xd7Vmld3FL,q-yVUrow5gnW-TWEgzqYJnw,"Will you ever make it better? ie better train, bus time, etc ",Reliability,2/20/15 14:37,02131
u-JIE5BmZWcR-2aMqghEolr,q-jVkGqjON0T-uil2jS6NHW,How can Boston better link transport and development decisions?,Access,2/17/15 19:52,02131
u-uNBrjPBzly-YNnYaDPfjf,q-guZlZv3voW-9bQJq8BcAY,Can Boston work with the MBTA to more affordably price the commuter rails located within Boston city limits? ,Affordability,2/6/15 9:59,02131
u-luVfYAG176-aKD1z6nKGo,q-xl4S3RL9q4-tRyn3S1Fpa,What will the Freedom Trail and the Black Heritage Trail look like in 2030?  How will we preserve our history?,Governance and Decision-Making,2/11/15 20:12,02131
u-9OgPgn3Cl2-euncspakiu,q-EeL4PNHc91-UtfQIkznVW,"How can we convince car drivers that bicycles are making their commute and parking easier, so that they can respect our right to the road?",Equity,1/7/15 10:50,02131
u-uRugQz898t-pYCFM8TdDF,q-3s1Nf9eDqB-fbOa3ByNVj,How can we make biking safer?,Safety,3/9/15 12:06,02131
u-NV1zMLnU6B-qsHgBNkQAY,q-mXqDGifSo9-RR9CEF2eEg,How can we reduce reliance on cars in the city?,Access,1/13/15 18:48,02131
u-1lw8XiF8KD-1DTHXGdsmr,q-uGw146Czez-P2VqQ3kIF0,Can there be a bus route that connects Roslindale Village with the center of Jamaica Plain without having to transfer at Forest Hills?,Access,1/23/15 7:42,02131
u-YKy3sBvXeT-QHolVQQMR8,q-WC3Df11s9z-76bxsOQzSM,Can I ride on a mammoth to school?,Miscellaneous,3/9/15 12:05,02131
u-Mew9VWUcOy-3Gb9uSOSG3,q-rjRMGMv90A-FsFkQPHYGI,How can we increase the reliability of bus service in low income communities in Greater Boston?,Reliability,1/30/15 12:06,02131
u-fVkg87iEig-8SOLGMym1I,q-XQGDhjP2Gm-JbkEDLfnfJ,Will the Orange Line ever be extended to Roslindale?,Access,2/12/15 12:06,02131
u-f7CnOEUURm-HxjhzglsxL,q-v52cU4fWwF-PezFtO7J67,When can we get Hubway in the rest of the city?,Access,1/22/15 19:09,02131
u-gr3xeDYYEL-Vw7ksDZfWi,q-mGHcNnnUFu-x5PoS0bhqf,"When will the Orange line be expanded beyond Forest Hills to to better connect our neighborhoods to downtown, ease traffic, decrease car culture and make our city more livable for more residents?",Access,1/22/15 19:27,02131
u-ugF5MBfdeW-PwnNt4FqC0,q-Ww0UIriHpP-QyOZ7A4nEX,Do we really have to wait until 2030 for serious change? By then I'll be old.,Governance and Decision-Making,1/22/15 16:31,02131
u-vMwQfJLqYR-MynqeLep4l,q-R3Ojqjl2yC-NtEbG1OspK,When will we get the orange line in Roslindale?,Access,2/18/15 15:04,02131
u-ZOHXnuhxqQ-2ddjiTHhhm,q-OrYloyC6QG-e18Ev674tK,Why are there no sidewalks on the north side of Forest Hills Drive and on part of Circuit Drive in Franklin Park?,Access,1/23/15 15:21,02131
u-FV7Nsv0uzS-QzahR8erwO,q-LTVsVm9DQg-KobcOn0cIM,When is public transportation going to run all night and be free?,Affordability,3/9/15 12:17,02131
u-WPaoH0ymC4-MXdmpGFQKh,q-aRW250dIyV-DHlxf0d2zg,"How will the city and MBTA better engage residents (especially young people, immigrants, and working-class people) in making transportation decisions? How will you increase transparency and democracy within planning and development? Poorly-advertised, infrequent public ""hearings"" aren't enough!",Equity,1/28/15 17:17,02131
u-bE7YiPDH5P-el7P51aHGZ,q-GzYWOS1Ble-8zM4EpHyJb,Can we ensure safety for students that use the Forest Hills stop in lieu of the bridge?,Safety,1/7/15 10:50,02131
u-2qJsUeWNWw-OpXvwUEgJB,q-tqYn6i8hdc-IR0X8HGbt1,"Will we ever prioritize the needs of those who live IN Boston over those OUTSIDE of Boston. Access to the city is crucial but viable and sustainable transportation IN the city is even more important. Example, absolutely poor bus service and no trains to areas like Roslindale/West Roxbury while the Needham line runs sparingly and only benefits those who live outside Boston proper. Time to extend the orange line. ",Equity,1/21/15 16:04,02131
u-OsKxdfC3hp-505XtXVpzs,q-BnJmyxm8BP-tt1pmf729K,Can we put a bike counter on the Mass. Ave bridge?,Miscellaneous,1/22/15 20:43,02131
u-zdVzwLe7RI-S2gX1wOJbQ,q-Bx9V32XKHx-B3IUdCL6Zd,can people be fined for gate jumping to help funding?,Governance and Decision-Making,2/20/15 20:24,02131
u-zdVzwLe7RI-S2gX1wOJbQ,q-vvpeAgVjOm-PxKp6UM3TY,Sidewalk accountability - even without the snow it's shitty can we fix that?,Experiential Quality,2/20/15 20:28,02131
u-zdVzwLe7RI-S2gX1wOJbQ,q-JtsldHiRCW-fj88Ve5Kcs,When will the new trains be available for service?,Governance and Decision-Making,2/20/15 20:21,02131
u-V6H8hXzrYC-vEl2blPkVE,q-VakBkkl6We-t4pXGhg4Zt,How are we going to improve transportation in the city if there's no funding for existing projects?  Where is this money going to come from?,Governance and Decision-Making,1/14/15 17:27,02131
u-R6ZwuUY63q-hBQyzZSE8W,q-DrFfzFfopQ-kwZ3UzBlEl,Will the transportation get improved in any way?,Innovation-Technology,4/15/15 10:23,02131
u-u8JMosmCDY-UReSx2c1FJ,q-M0JHxPKJXM-SbJFOfvus8,Why are the trains so old?,Experiential Quality,1/7/15 10:50,02131
u-rg909bcKoe-AJvC8VWr2G,q-TKlmDhuKVt-OyHAotQoci,Why is the T delayed during snowstorms?,Reliability,3/9/15 12:04,02131
u-WPaoH0ymC4-MXdmpGFQKh,q-G7Ia8jCGkm-F2ezMkNsH7,"Why doesn't the Orange Line extend from Forest Hills out to Roslindale, to better serve working people and families in that neighborhood?",Access,1/28/15 17:10,02131
u-DxmXZJ1sGm-nHkwU4gvjc,q-eGVIo4NBWZ-Oj0q8Lc1aZ,"In the rest of the country, most T systems run past 2 am and 24/7/ Do you plan to make the MBTA a 24/7 transit system?",Reliability,3/9/15 12:56,02131
u-sNw5kCKh4E-sEb50xrQQF,q-BdJKl3A58l-StvhaUm8uH,"If everyone took transit, would there even be a rush hour?",Reliability,1/22/15 16:11,02131
u-vMwQfJLqYR-MynqeLep4l,q-KtbiO7r8hi-sg4raNG7TL,How can we get around the state legislature in order to reduce speed limits in the city?,Governance and Decision-Making,2/18/15 14:19,02131
u-zdVzwLe7RI-S2gX1wOJbQ,q-5DimnBQXad-RCAtaFPN3t,Better communication everyday; new news and web updates.,Experiential Quality,2/20/15 20:16,02131
u-cINLb8s6vN-CY8a2wgghA,q-C5djeazuop-95wi0q6blr,"When can Bostonians expect to ride a bicycle to work without fear, intimidation, or harassment?",Access,1/30/15 18:19,02131
u-wXKKYePE3l-qWTWP5n1RY,q-5z1r96whe0-a7sLtKVJaC,Is the T going to be accessible to many people?,Access,1/7/15 10:50,02131
u-vMwQfJLqYR-MynqeLep4l,q-eTO7tlht4s-3LIRAv221z,"Initial capital costs aside, how much would the T save in operating costs if they replaced a significant number of the buses that ran along Washington Street from Roslindale Square to Forest Hills with Orange Line service?  How much time would riders save during rush hour by cutting out this leg?  How much would the city save in road maintenance by reducing the number of bus trips on this mile stretch?",Access,2/18/15 18:05,02131
u-EdSNpmfp3W-D1GbCTdFyl,q-EzeSu9TGi8-Hu0wCyPOo9,How much real influence does the city have in shaping the future of transportation for Boston?,Governance and Decision-Making,1/7/15 10:50,02131
u-JIE5BmZWcR-2aMqghEolr,q-64RB059uGs-hddy4oUsCJ,What will Boston do to improve the MBTA?,Governance and Decision-Making,2/17/15 19:50,02131
u-zdVzwLe7RI-S2gX1wOJbQ,q-vcnQZiwKAp-Z199HXp4aN,I visited Detroit in the 90's and they had people movers up in the air could Boston build something like to replace bus routes?,Innovation-Technology,2/21/15 6:35,02131
u-5CicUQpIFS-AxLgNVKBxa,q-5gYt5LdUw6-bWtQNRLoBE,How do you guys plan to improve the snow removal system for the City of Boston?,Experiential Quality,3/9/15 12:05,02131
u-wuQum9IeV3-T4glBpyUwP,q-m5SYNCNAPz-zLwhWObooA,Will the roads be improved?  Will potholes be fixed?  ,Experiential Quality,3/9/15 12:05,02131
u-2qJsUeWNWw-OpXvwUEgJB,q-WITKGjaE5L-d9UiQ7YfBd,"Given that we're talking about expanding the Red Line to 128, what is the chance that the Orange Line will be extended all the way through West Roxbury and into Needham? It seems absurd that people who live outside the city wind up with better access to downtown than the residents of Boston.",Access,1/22/15 9:04,02131
u-F0EuTZLrtp-ZbCrrRIcmo,q-Dx0cOYZmcC-DV0iyC7lS9,Will it be safer for teenagers?  More M7 buses please.  ,Access,2/11/15 20:48,02131
u-BmVatnO7M4-RhHa4f9P5U,q-xiAbEeFZVO-EhMFUAUvTh,More 32 buses on hydepark ave. ,Reliability,1/25/15 11:11,02131
u-jKNyVa3zcV-RZabKLJTnU,q-OQNcJWSqLE-BBnSjoxlca,What if we had moving sidewalks?,Access,1/13/15 12:07,02131
u-cINLb8s6vN-CY8a2wgghA,q-ShZkwOMY5x-coLokfphbQ,Will there ever be a day when Boston's sidewalks are plowed BEFORE the roads?,Governance and Decision-Making,1/30/15 18:19,02131
u-x3KNVSsFV6-UPjhWPqj7t,q-ARdkgSyzDQ-G4q11HPfw8,How will the City guarantee that transportation development does not contribute to gentrification & displacement? #right2remain #Rmbta,Equity,2/4/15 22:15,02131
u-TUjfKYLq0g-sGttAzZnuY,q-fD4SbAlVa6-ikYzlvjb3M,Will there be a bridge over Hyde Park to avoid traffic?,Reliability,1/7/15 10:50,02131
u-fVkg87iEig-8SOLGMym1I,q-l6faA1DrSY-Oiz2gjxnlF,Will the commuter rail ever be electrified?,Innovation-Technology,2/12/15 12:06,02131
u-tleybx8j4c-Ula0HRjsnB,q-satIbecq60-selYyMDJZy,Will the late night buses continue?  They're really useful.,Reliability,3/9/15 12:04,02131
u-ZOHXnuhxqQ-2ddjiTHhhm,q-UAmCs8YHNS-nbXQq35nDP,How does the Arnold Arboretum get away with not shoveling the sidewalks around the perimeter of the Arboretum every winter?,Experiential Quality,1/23/15 15:24,02131
u-O2W2okSrMN-D4DTgfrNvI,q-qA05VbmOCV-vMKM9UJaZX,Will transportation become safer?,Safety,1/7/15 10:50,02131
u-DTo63qyYdm-oQrdGYZ0aF,q-k7c0s3iOIW-RuPF5Nfsnp,Will the MBTA or other similar groups make boat transportation more widely available when Boston is inevitably under water?,Access,3/9/15 12:55,02131
u-dXYcPAdkDx-47dnkGghfg,q-s0FmpBkdKM-32EHfHhrPx,Should the trains and buses have outlets?,Experiential Quality,4/15/15 9:55,02131
u-80lS327ESE-PfQclsJfA8,q-cjgJSAm21L-ZXb8deJ6Gx,Can the commuter train be an everyday for everyone train?,Reliability,1/23/15 14:51,02131
u-NV1zMLnU6B-qsHgBNkQAY,q-KLttLAyZ9q-p508IMFNiU,How can we get the orange line to Roslindale?,Access,1/13/15 18:29,02131
u-AhlG4tAVDF-162tHcjyjo,q-entBqtkRMc-zIgIuxfQ98,Will the city have a biker/driver education campaign that includes video and TV programs?  ,Innovation-Technology,1/7/15 10:50,02131
u-NV1zMLnU6B-qsHgBNkQAY,q-77xRlIt5Ec-YOnTonpMsO,Can someone please put a pedestrian signal at the Shattuck Hospital on Morton Street?,Safety,1/13/15 18:41,02131
u-MCsOb50gxe-uDp885wWoi,q-EfNT0RBdYS-dbcIbhDo7l,What will be done to connect Roslindale to the rest of the city in terms of public transportation? How will Roslindale Square become more accessible to Bostonians?,Access,1/29/15 21:35,02131
u-cOjjFITDVa-9jWMytp7rZ,q-yqJ972UmqI-tW6Y2IvY6J,"When will the sidewalks on Harvard, between Cummins Hwy and Walk Hill, be made wide enough that a human may actually walk on them, without having to walk into the street in order to get around hydrants and utility poles? ",Experiential Quality,2/7/15 18:11,02131
u-tBAivnih8w-VkHmqHaDSZ,q-UoZw8LcoW9-hIFSa02PY8,How do we get more people on bikes?,Sustainability-Climate,1/14/15 14:19,02131
u-3s1AgoQFnf-SaTwcFNdrj,q-trvK3dQFuu-2U1qpbGcj1,"I am a single mom raising 3 kids ages 9, 7, and 16 months old with no boyfriend, mother, family helping. I rely on Boston public school transportation for my kids. I can give an example what happened to me the other day. I understand safety when the schools are closed I still have to go to work and there's not buses even for my little one to take her to daycare got still take her outside taking a taxi which is too expensive. For the other hand community center across the street opens on those days but don't take infants and don't provide meals for the kids.",Reliability,2/9/15 11:13,02131
u-sNw5kCKh4E-sEb50xrQQF,q-p2BOjEi3QN-nM6Qyww5do,Can we have enough buses so that no one is ever turned away because the bus is full? What informations is needed to determine this?,Reliability,1/22/15 17:21,02131
u-JIE5BmZWcR-2aMqghEolr,q-B9joqjSllo-b4UrVi7cnQ,What will Boston do to promote better walking infrastructure?,Access,2/17/15 19:51,02131
u-KUAs1VkXC0-LT6IyLYTtL,q-FqogYGIkb1-UuuyP4Ttwz,How do we increase bike lanes?,Access,1/7/15 10:50,02131
u-3R2ukdJOIA-7NusT4qIgV,q-68AuzpG0Z3-9ak51tB9xy,"When will we have late night transportation like other major cities?  Safe nighttime transportation for women (i.e. in Florence, Italy cabs offer discounts for women traveling solo at night)?",Safety,3/9/15 12:16,02131
u-qQkf4nGrYT-74Dq8iU0rk,q-0YhCPLgL6x-gQhsTnEHEm,Will there be hovercraft?,Innovation-Technology,2/11/15 20:45,02131
u-sNw5kCKh4E-sEb50xrQQF,q-EWBkcKcekP-pqqlk5Hpx2,Would it help to have express buses between key locations to allow for more room on local buses?,Reliability,1/22/15 17:25,02131
u-jy6BDxvyub-jC7TwiO7n1,q-ImuWLjFak6-7W4nzq9Dkd,Is the T still going to be around in 2030?,Resiliency,1/7/15 10:50,02131
u-WPaoH0ymC4-MXdmpGFQKh,q-eVlRfybuKb-QeHYtlT49f,"In 2030, will the T look like Snowpiercer? ",Innovation-Technology,2/16/15 13:19,02131
u-3DWD44WYj1-CzgSy1wVk3,q-E1sz4qZl9J-gEbjnnMCbV,How will public transportation be maintained and expanded to give people alternatives to driving?,Access,2/20/15 14:11,02131
u-A9tuBFFWOm-MHCult773I,q-56tNO0xpGZ-gSGNp3tLcE,Can you bring back the school buses for safety? My friend and I got jumped and we care about our lives and school attendance. ,Safety,1/7/15 10:50,02131
u-LGXC1Uj3N5-cgN6aZffzT,q-sLnvFBg1QS-Kp0tQY3of1,Can we have T service to Roslindale and West Roxbury?,Access,1/29/15 10:21,02131
u-t9rjb4NGvD-QCLbbz6Y4n,q-hmFwoApgXZ-2x1eiG8Fda,What will the city of Boston do to make it possible to plug in my car?,Sustainability-Climate,1/7/15 10:50,02131
u-RfEG4lhE2P-G5aXZtCFyr,q-a0qmN0P2Vh-9gb1rP80jm,What improvements will be made to the T in advance of the Olympics?,Governance and Decision-Making,3/9/15 12:55,02131
u-TYUUxtZfDb-Vc0CgdvL8x,q-mi952nXQXN-CAC6Zl2nb0,Allow students from outside of Boston to be able to apply for a student T pass.  ,Affordability,3/9/15 12:55,02131
u-gVf5nvBCUf-KGlWA6rSGO,q-QegLcw9t9y-gAb05B1uzB,Are they going to build safer Infrastructure and roads for bike riders?,Access,1/7/15 10:50,02131
u-5KPUAzmLyj-tAGAdqOnbG,q-ZKANS9Fx7Q-jJEbRy9tOj,Will the MBTA drivers be trained in customer service in the future ?,Safety,2/5/15 16:14,02131
u-8AYDfMQ0nY-STBjTf5mb4,q-ZLsZa9rx2g-qWf03nBWRT,Why are the fares rising if the buses trains are running slower?,Affordability,3/9/15 12:55,02131
u-zdVzwLe7RI-S2gX1wOJbQ,q-FvLFpKdcXg-pmWb4vHIJq,"How can we make the T on time, especially the Blue Line?",Reliability,2/20/15 20:22,02131
u-WPaoH0ymC4-MXdmpGFQKh,q-PcEa30F3JA-M8kL5xI8R0,"How can Boston better enforce shoveling of sidewalks after snowstorms, to ensure accessibility and safety for pedestrians?",Access,2/4/15 15:56,02131
u-NV1zMLnU6B-qsHgBNkQAY,q-SD4JqFJBrj-SlxSAcLyCi,How can we make biking safer and more convenient for everyone?,Access,1/13/15 18:42,02131
u-Yshez0p1MF-4WBUeZ3d81,q-fs8eabJE0L-aeE18C1VXq,Can I continue to live car-free as I get older?,Sustainability-Climate,3/9/15 12:04,02131
u-XVZS376tX5-fSXOR49nvM,q-IHaGGyr0kL-sh1WCmODle,Can the Orange line be extended to Roslindale Village to include that neighborhood with easy transportation?,Access,1/22/15 16:42,02131
u-7nA5f7wzdT-s23pnTuxO4,q-H4gfZQruTf-wWjI7As8rr,Can traffic lights be reconfigured at certain times of the day to improve traffic flows?,Innovation-Technology,3/9/15 12:55,02131
u-HaQ9gY0ZEJ-upyXaV0OKI,q-AMSgBcZOf5-pCo7igO3ZM,Can Boston invest in modern equipment to improve snow removal?,Innovation-Technology,3/9/15 12:55,02131
u-ky6qnc2h90-3CGgicIsu1,q-cL8OdKS1lZ-gcju2Ae7ZF,Will there be more buses that run more frequently even on holidays and Sundays?,Reliability,3/9/15 12:05,02131
u-fPgjjZ7p9n-poUBGYj5l4,q-56U2Hzdl8v-Z7jy9bSU7K,Commuter rail from Roslindale is too expensive! It should be zoned differently to encourage use.  It would help with congestion in Forest Hills if we could take the commuter rail.    ,Affordability,1/23/15 21:50,02131
u-8M4jB7vLp1-oVYzB6HwhP,q-qXw8FZOa3o-HwFJtmKrIC,"Will the demand for buses ever shift in real-time? If a bus is stuck in traffic and is running extremely late on it's route, can't we have bus depots around the city which dispatch extra buses ASAP, to make up for the other delayed buses?",Reliability,1/28/15 15:24,02131
u-1lw8XiF8KD-1DTHXGdsmr,q-2TE0BjcJ8G-JHTWuFSkt1,How much input will residents ACTUALLY have in planning the transportation future of Boston? Will there be T rider input from the beginning?,Governance and Decision-Making,1/23/15 7:48,02131
u-jMeP9ZW1nB-wuFqErwACz,q-DV2dbCugU6-Wt3iAxrRlJ,"Why should we have to wait until 2030 for a fast, safe transit system?",Governance and Decision-Making,1/30/15 19:21,02131
u-WPaoH0ymC4-MXdmpGFQKh,q-jIHFMEHM9W-P6lVuU3uZ5,How will Boston build state and federal political support for funding much-needed public transportation repairs and upgrades?,Governance and Decision-Making,2/16/15 13:16,02131
u-dXYcPAdkDx-47dnkGghfg,q-Hx7B1fkO4O-F04hQMptXK,Will there be flying cars? ,Innovation-Technology,4/15/15 9:54,02131
u-8M4jB7vLp1-oVYzB6HwhP,q-xnbQGrJNfF-XOXl5JpLFx,Is it possible for the city to have a similar level of sectioned bike lanes like in Amsterdam?,Access,1/28/15 15:22,02131
u-j1jQabt7Dp-QK1uc4D1Wl,q-j5VQOGMiva-JmmPvT6RRG,Why don't all the donors to the Olympics bid make matching donations to a 2030 fund for projects to improve the city in all way?,Governance and Decision-Making,3/9/15 12:55,02131
u-NV1zMLnU6B-qsHgBNkQAY,q-ckyCUgBYEY-83rSoowgeV,Can we convert Storrow back to a surface street?,Experiential Quality,1/13/15 18:40,02131
u-QfrkjJnMmg-HiepgLiOjZ,q-788E71VkSR-NplMi8difT,Why doesn't the Orange Line come all the way to Roslindale?,Access,3/9/15 12:18,02131
u-6LLst8hKbd-bUwIhbjrCo,q-b2x4hHrFPs-AdxlcrQzJX,When will cycletracks become an integral part of road planning?,Access,1/31/15 20:35,02131
u-0oF3RjCgkz-PRtVELqWQv,q-PEduWFNCOR-as6qlUXFQK,Can it be more accessible?,Access,3/9/15 12:55,02131
u-NsLVz0mxRc-a3y2YhJLs7,q-4DnWz3SYyh-zxqXG99IUv,Can we have zero emission buses?,Sustainability-Climate,1/30/15 12:06,02131
u-YW4edz7pcV-A9g6u5jAjf,q-vMoijK65gk-8P3zZA9fbR,Will the hours of the T be extended? ,Reliability,3/9/15 12:05,02131
u-STd4IJBwbE-iaVXERsV0t,q-70gLc5kjCl-SJ3TISPM7e,What can the city do to ensure at sidewalks in front of stores are clear for pedestrians?,Experiential Quality,3/9/15 12:06,02131
u-0kQXcIcmek-jWG6e2BGsn,q-l8vIzmVMpz-SJqOxM9qqd,"How are residents in the Mount Hope section of the city going to be served by fast, rapid transit?  ",Access,1/20/15 10:58,02131
u-IxQoZZkoN4-r5tWuEFr8d,q-6X3RIjXx96-KA6IdFUrCP,"Can we expand the orange line to the Boston City limits? Extending beyond Forest Hills to Dedham will increase access to affordable shopping, entertainment and recreation opportunities.",Access,1/23/15 7:57,02131
u-3fixk7yMls-X3xVLnJbyC,q-4Cr134g5N7-zX4aAtiFDT,"Will they make the ride more comfortable and faster in the future, and will they go more places?",Access,3/9/15 12:18,02131
u-q8qdOtWxeO-AhoFqlt4Ps,q-OiFUPIbtQb-m3oFFoFmK8,Will cyclists obey traffic rules and regulations by 2030?,Safety,1/15/15 16:12,02131
u-bXSSjO5m1X-jkWqsQy6gK,q-qgbiWf4edz-kkt4UhdAuZ,Can we make sure transportation is safer? How can the city let drivers know roads are closed because of construction?,Safety,1/7/15 10:50,02131
u-gr3xeDYYEL-Vw7ksDZfWi,q-kJ9fmMd5Vz-TXCyYOBIzY,When will we finally start taking meaningful steps to decrease our car culture in this city?,Sustainability-Climate,1/22/15 19:34,02131
u-29kkF0w1y3-THakP9WM5f,q-5aKnQiGk4N-Gp25zRHAxO,"Can we put light rail down the center of  Route 128 with connecting walking bridges to Waltham, Lexington, etc. and shuttle bus stations for companies to help employees get to work without driving cars and sitting in traffic?",Access,2/4/15 17:27,02131
u-XVZS376tX5-fSXOR49nvM,q-KjtHKVXheY-xueb3IyU4T,Why does it cost three times as much to get into town from the same location using the commuter rail versus bus and train? Why is there a large economic disparity in morning commuting from places like Roslindale Square?  ,Affordability,1/22/15 16:45,02131
u-yJAnniWWn0-GOAKhOOW0F,q-DncAe40vcI-9V0A9zTumM,Will there be solar panel buses in 2030? ,Innovation-Technology,3/9/15 12:18,02131
u-e6psDKdGYb-Y92B8Tt9nA,q-JtTUQtCE0H-vaL8HrMLox,"Why doesn't every major bus route have a priority, bus only lane?",Access,2/20/15 13:54,02131
u-ykPQssEN4R-2ah3ylnyZa,q-8UsS0SHlbC-AIHgAE9u6Y,"Could Poplar St. in Roslindale Village become pedestrian only?  Could many more streets in Boston become pedestrian only on Sundays?Why not make it harder for cars and easier for pedestrians, bicyclists and people using scooters? ",Sustainability-Climate,1/22/15 23:34,02131
u-l1TmBXS6V5-md77NHioR1,q-KwI5wvzQEQ-cv7fD2KU3T,"Will public transportation ever be easier and more accessible throughout the city, especially as parking gets worse?",Access,3/9/15 12:04,02131
u-5huPFVAAz0-X5VUU8TY4n,q-Q8Uc9Bz6TR-4aLyHoX6R2,"How can we change the culture to one that prioritizes safe and healthy, active transportation?",Health,4/17/15 18:44,02131
u-jMeP9ZW1nB-wuFqErwACz,q-k63ehifKoA-ek2CBbbC55,Will Boston's transportation ever value people as much as it does cars?,Equity,1/30/15 17:48,02131
u-OVpZamTtSG-CC023QOUns,q-mRLSYif1Yq-VAkJ51BOx7,Will there be cheaper fares for youth?,Affordability,1/7/15 10:50,02131
u-RoAKKE6IUY-7UU0XhpoOK,q-i0AXPmeMg3-c70wzJts5G,Can we make street crossings at playgrounds and schools safer?,Safety,1/23/15 14:52,02131
u-dXYcPAdkDx-47dnkGghfg,q-MSYWXJzVu3-5cqDQkhobs,Will the MBTA have other forms of transportation instead of just buses and trains?,Innovation-Technology,4/15/15 9:55,02131
u-cINLb8s6vN-CY8a2wgghA,q-p7QQpne21n-m5e0dWKSBW,When will Boston finally have ZERO automobile fatalities on our streets?,Safety,1/30/15 18:18,02131
u-x3KNVSsFV6-UPjhWPqj7t,q-DX0gwxgxTs-bW55r6mcv8,"How will the City prioritize transit-dependent riders, & prevent transit-oriented displacement? #right2remain #Rmbta",Equity,2/4/15 22:15,02131
u-0cilys0R8f-Ou9MSuIrba,q-z9pYUgOvYA-zLCDMOnRWw,"How can you connect the outer city neighborhoods better?   The commuter rails in some parts of the city only recently opened on Saturdays, but Sundays are important as well - if we truly want to encourage people not to depend on cars, we need to provide them with reliable alternative options!",Access,2/15/15 9:30,02131
