user_id,question_id,question,theme,create_date,zipcode
u-G2sA5DOEET-AOiZCGSl91,q-KiHPutiu3N-7OmEWL9LuI,"Why is the Northern Avenue Bridge no longer open to pedestrian traffic? It is an important link to the the Innovation District.  Being car-free, it is safe and comfortable for walking and biking.  Without it, I simply don't patronize businesses there anymore. ",Access,1/14/15 11:42,02110
u-RKXNRV9s1o-FZ8beckkGn,q-TD6MjvUjr7-H9JqUSOdR4,"What can the city do to make buses go faster, especially in congested and well-used bus corridors like Blue Hill Ave, Mass Ave, Comm Ave, and Huntington/South Huntington?",Reliability,1/30/15 12:06,02110
u-ONanWAngdC-fkRNU5R0pr,q-IFpyP9cgDU-EqpBlPq4DK,Will Boston have a new bus system? ,Governance and Decision-Making,1/20/15 12:25,02110
u-8fcClbFjvS-irZHWB5ha6,q-kPgoL6Ai8R-vf8zSQQApL,Will there be more public transit in and out of neighborhoods?,Access,1/7/15 10:50,02110
u-tACPKyOUcD-QzmLRbhbXE,q-BFgYdYtuyN-3UAK6hKSMR,When will Hubway be available throughout all season in Boston??,Access,2/16/15 18:13,02110
u-IsLOOye9iV-yfNXzulfpx,q-btZ1DyMaZO-9lpY6fdF5J,"With the gas tax indexing voted down and the sales tax reduced, how are we going to fund MBTA service expansion?",Governance and Decision-Making,1/28/15 14:53,02110
u-2GJCyBKhHi-igiBpYsaP2,q-KC574rAVte-0q9FF1nqJp,"Marty, will you commute from Hopkinton to Boylston St. with @TeamWithAVision this April?  #BostonMarathon",Governance and Decision-Making,3/9/15 12:55,02109
u-p65ptYWIUg-gsbcFZcFW3,q-tTSUYeo32E-tMepZiIq0i,What would it cost for the City to assume responsibility for sidewalk snow removal?,Governance and Decision-Making,2/6/15 9:49,02109
u-QoEdp41ye0-IZrbMWultv,q-nPrf2ftPSH-a7rRrNfGbZ,What if we got real time wait times for all transportation?,Reliability,1/21/15 8:30,02109
u-oSxko5Juro-cyMtJ4suph,q-wOTe2IW35l-Vwf9i3h3Ik,What if bicycles had their own separate paths and traffic lights?,Access,1/15/15 19:22,02109
u-KY9R9C1RzI-X0WPHdFbXJ,q-gcuERMqRfQ-RucbUJBY2w,When will the city invest in its public transportation system?,Governance and Decision-Making,2/18/15 22:15,02109
u-8EhztX8rIZ-SuIrkAbyJd,q-Igcs0rMUno-vNYqyurqyC,When will the city expand locations for parking motorcycles and other motorized 2-wheeled vehicles?,Access,2/13/15 14:12,02109
u-V4kw2uN3lb-Y3yEeCYj74,q-YPRLUPDk04-CA5djRI5m2,How can we in good conscience dream up system/service expansions when funding for infrastructure and equipment maintenance is woefully inadequate?,Governance and Decision-Making,2/13/15 14:08,02109
u-BW7CQDuKk8-DnfvmdWiKP,q-cujovGc5bT-zmRruJvdYN,Will the only cars allowed within City limits be self-driving?,Sustainability-Climate,3/9/15 12:17,02109
u-8YmTgnut4d-AgQ62ih5rO,q-f3xRNUd7Vo-TVTogD02nI,"How much does it cost for the city to maintain a residential parking space? ...signage, towing/tickets/enforcement, snow clearing, street sweeping...",Governance and Decision-Making,2/6/15 16:19,02109
u-3bwhWM1X7z-4WJ9pHj6tM,q-CUZLIcPcBx-dVcTbSOYjj,How will the City of Boston work with the MBTA to help move buses through the streets more efficiently?,Reliability,3/9/15 12:16,02109
u-p65ptYWIUg-gsbcFZcFW3,q-qyLlrEBjUg-c86k1KnCIV,How can we reduce or eliminate heavy vehicles (e.g. 18-wheelers) from Boston streets?,Governance and Decision-Making,2/2/15 15:24,02109
u-zC7JEcCKuR-9uvvJ7nDmk,q-FCjVXLZo1R-gKReY6ntL7,"Will there ever be some sort of efficient transportation that connects the North Station and waterfront/Commercial Street neighborhoods to the South Station area?  The MBTA bus #6 was canceled after serving this route effectively for several years.  There is no efficient way to get from Commercial Street to South Station at 6:15 a.m., aside from walking. Yes, it is definitely a nice walk, but not in bad weather or if you're carrying a lot.  This just seems crazy given the increase in population along this route.  ",Access,2/2/15 20:28,02109
u-mtkp3gxMBk-YaGH69tVJv,q-v7VS89Swma-M1xdxrJACz,"Whatever became of connecting North and South Stations?  I thought that was part of the Big Dig ""mitigation.""  It is complicated via T.  Light rail of some variety integrated into the Greenway somehow?  Thank you.",Access,2/3/15 22:19,02109
u-p65ptYWIUg-gsbcFZcFW3,q-LmR9dX4kpX-Wd75UFwml0,"How can we reconcile transportation costs with incentives? If we factor in direct and indirect costs (environmental, social, opportunity) of each mode, how would that impact decision-making? How much could we give to lower-cost modes to encourage shifting?",Governance and Decision-Making,2/6/15 10:01,02109
u-Ok5CnlhADV-75Gg0x1McD,q-Ph3smWJUGp-1S6sKLYJf4,Why not year-round Hubway?,Access,2/2/15 15:44,02109
u-UmYvgU5T1g-BNWbeZPKFY,q-MSbX8FndDD-iElzccm20C,"How could it be this bad ?  Why does a major city like Boston need to borrow equipment from another state?  Why do we not already own this equipment?  Where has all the commuter revenue money gone?  Has it all been misspent while the MBTA has been so badly mismanaged?  The MBTA is the conduit for a flourishing and functional Boston.  How was it left in the hands of such incapable people?  This is truly a disgrace to a city and region filled with so many hard working people.  I actually hope we get the Olympics mainly so Boston is finally forced to update its archaic infrastructure (granted it will come at added local and federal cost, of course).  But that's what we have come to expect from our politically-driven government operations.  If the MBTA was a private company, they would have been bankrupt and replaced by a better industry option ages ago.  Shameful that it hasn't been.  You have lost our faith and trust.  Embarrassed yet again",Reliability,2/12/15 16:56,02109
u-V4kw2uN3lb-Y3yEeCYj74,q-S7CapRs80D-b82QZesIBP,ABC and Go Boston 2030 should be promoting this effort on the part of the MBTA Advisory Board to gather data on riders' end-to-end trip experiences: www.transitdiary.com,Governance and Decision-Making,2/13/15 14:09,02109
