user_id,question_id,question,theme,create_date,zipcode
u-LNY7HfXuIj-OPVaSVs3wL,q-4EwyShfz6L-nUsfmtIqxY,Is State Street station going to be less crowded when Government Center station reopens?,Experiential Quality,1/30/15 12:06,02128
u-4SBkW8NlNe-nwG2fHbQXz,q-ak4xxitMfM-2NiE6ehnGl,Why isn't there a more holistic transit approach?,Access,1/7/15 10:50,02128
u-KwIbYzJTzQ-tymqGHzmX4,q-xGWUhFB50f-oVjeMg2yhp,Will the MBTA provide late night service during the week? Not just Friday and Saturday,Reliability,1/7/15 10:50,02128
u-xGg3COyL3G-bdebx7gxf9,q-EXHEEyCYqH-pYGagY254S,Will there be any cap on increased fares to use the T?,Affordability,2/20/15 22:55,02128
u-xGg3COyL3G-bdebx7gxf9,q-dv0879xg5S-aODGvBztEX,Why are the bosses so bad?,Governance and Decision-Making,2/20/15 23:39,02128
u-l8AqJ1sVi7-MpCEwT5WpE,q-TVx02GuluD-DDuHPGHfNP,"How can we get the blue-red line connector built?  Lack of a connection between the blue and red lines is a huge impediment to people from east boston using public transport.  It effectively ensures that those of us who live in East Boston, Revere, or Chelsea will drive to Cambridge or Somerville if we have the option to do so, rather than taking public transport. ",Access,1/21/15 11:33,02128
u-s8yMTCmzY6-96rdpXAVnP,q-Nbi6ETKOlM-1On1JTaEgn,Why do we need to pay a lot of money for transportation?,Affordability,1/30/15 12:06,02128
u-RyvryYqgS5-0AjJWktXFM,q-fUnLtCAzEg-CVzBlGeJ1F,Will there be more mass transit?,Access,3/9/15 12:04,02128
u-Ao1PBH58js-VJB7yapcrk,q-OS9uBjSO42-IZ0v8fRN9i,How will I ride my bike from East Boston to Boston/Cambridge (without taking it on the T)?,Access,1/21/15 13:07,02128
u-jjFVE8gKBJ-SRtps8oioN,q-3P4xS7FTUa-f1QUr9b988,Can we in East Boston get a safe bike route and easier bike access into Downtown Boston?  Don't forget us here in Eastie,Access,1/20/15 22:32,02128
u-qTk3oAlm9j-s9dSsylvk2,q-VmZpyCbbcI-hl2chhweuM,Will there be a more modernized train system?,Innovation-Technology,1/30/15 12:06,02128
u-xRmaBgZCyQ-9PKabPmEWf,q-BzLUshEnKy-QC6CKKZJ4K,Why isn't there more door to door service helping kids get to school?,Access,3/9/15 12:06,02128
u-xVan3yya9I-LQSU1AkjNQ,q-u0i52hwbdm-GOgfWJ083E,Why can't we cover the Orange Line down past Mass Ave to decrease the disruption from weather?  We could cover this space with solar panels and save the T money!,Experiential Quality,4/17/15 17:02,02128
u-HmXqPnPhvq-8Jmkz7W9d4,q-4xmsOvEq4n-QRRQvJBcMC,What if every bus shelter had solar panels for lighting and heat?,Innovation-Technology,1/12/15 11:24,02128
u-Ec0DyACEF1-4AgZBs4gDl,q-5D20LZva6K-gSJYKRmtdn,What is being done about lowering the fares for everyone?,Affordability,3/9/15 12:56,02128
u-vHe5d5hv80-uc7qpvwdDO,q-1WELKPUOVr-6MdqwGZzFH,"As our city grows, what plans are in place to connect public transit service in and out of all the communities?",Access,3/9/15 12:05,02128
u-xGg3COyL3G-bdebx7gxf9,q-GoPG4tqnuX-Rk2saatikK,Why would you change the horrible system?,Experiential Quality,2/20/15 22:27,02128
u-HKtDLFPMKt-YDQz6RssSI,q-LDNzuWY1CK-VLBNBKmEvy,Will transportation be faster on the train or boat?,Access,1/7/15 10:50,02128
u-xGg3COyL3G-bdebx7gxf9,q-P7jWmQlxSR-ogzyjDYZsW,Is there a way to expand The Ride for elderly individuals besides waiting until every Wednesday for the trash to come and get them?,Access,2/20/15 23:04,02128
u-9TvuvGDgSt-pACGvNO4cV,q-RoWYoldv0C-0MkMDlvy5c,Why do we have to wait so long for the buses and trains to come?,Reliability,1/30/15 12:06,02128
u-QOq2BLSdsz-T0fIZy2fUP,q-eRJRvY8Ny8-rTWMw2L5vz,How can people learn about more access to the transportation planning for the next 20 years?,Governance and Decision-Making,2/20/15 22:15,02128
u-Z8ewKmP7D6-ExDBpDQQa6,q-oVLHULnw4v-C54zBOW2Ie,"We need flexible, affordable transportation to link harbor neighborhoods.  How do we build more docks and make water taxi service affordable?",Access,2/20/15 11:55,02128
u-xGg3COyL3G-bdebx7gxf9,q-MWLzMa3sjc-KSnU81Amii,We need more cops to help out in the streets what will you do in order to keep our community safe? ,Safety,2/20/15 23:14,02128
u-Wy3DXo4nEN-iooBpgkNex,q-3gU7cNuavd-wZrAJO50gF,"In the next years budget, is there any plan to update old trains and buses to make sure we avoid delays for those who depend on the MBTA?",Reliability,3/9/15 12:56,02128
u-disA1F3dm6-VkzH4sSWe7,q-gBQThZOIol-uwRTM1YELK,Are we ever getting a Red Line-Blue Line connector?  I've been waiting my whole life.,Access,1/22/15 16:20,02128
u-uBz8gPdDUr-0XG1kIFYz8,q-1sZBF3T2Rx-4EEoCQZz90,How can the T be better prepared for snow?  The Blue Line took 1.5 hours from the airport to Wonderland.,Reliability,3/9/15 12:17,02128
u-xGg3COyL3G-bdebx7gxf9,q-05g8h31fiJ-IOBgiHxV3B,How will Boston modernize the transportation when we're underwater?,Sustainability-Climate,2/20/15 22:37,02128
u-xGg3COyL3G-bdebx7gxf9,q-96tgopNrHm-h0ps5Aswqc,What measures are being taken to ensure the functionality of public transport during future snow emergencies?,Resiliency,2/20/15 23:07,02128
u-xGg3COyL3G-bdebx7gxf9,q-XKpNRkQqQE-KStpj90SBX,Are there going to be more routes for the buses and safety on those buses/bus routes?,Access,2/20/15 23:39,02128
u-vaXPbRQxHT-Fr6Dkg1Jh1,q-Gyn6WWxf6R-86CQ3dZSjR,What is being done about next winter and avoiding what happened this winter with all the snow?,Resiliency,3/9/15 12:55,02128
u-WiTVcfISFn-f3CYR4bXbi,q-DnsPJdyoMh-fLdjx7SFqp,Will they make an easier way to show you are living in Eastie to get cheaper toll chargers?,Innovation-Technology,2/11/15 21:25,02128
u-Np1ZlaUwLD-pYr1TS3Igk,q-vcelay18l5-3TukNp3GnB,"With the MBTA leader, Beverly Scott, leaving what does the City of Boston and MBTA have planned to improve the train systems?",Governance and Decision-Making,3/9/15 12:55,02128
u-xGg3COyL3G-bdebx7gxf9,q-9KIchohgBX-wUmpnVbiKY,Will it (The future I mean) incorporate new technology? I'm a person with no concept of time and its correlational relationship to evolution.,Innovation-Technology,2/20/15 23:08,02128
u-DCkC6BVZKQ-u9c6KYrWYP,q-Y2C4b1OTCz-ZY9RO8121m,How much more will the price of the bus and train increase in the future if so many people use it?,Affordability,1/30/15 12:06,02128
u-xGg3COyL3G-bdebx7gxf9,q-yIIes2J6YT-XCXGTwT4jU,Would Boston consider doing what Washington D.C. does and switching the roads so that during rush hour they become one ways to ease traffic flow?,Reliability,2/20/15 22:36,02128
u-xGg3COyL3G-bdebx7gxf9,q-wxa4v9iRtg-6FLlyxQkAe,"With all the new stores and shopping redevelopments happening, what are we going to do about parking?",Access,2/20/15 22:46,02128
u-xGg3COyL3G-bdebx7gxf9,q-S4ZKG7oT6r-TVdg1yj7dE,"Can they create more bus stations, and heaters/air conditioners at those stations and every T stop?",Experiential Quality,2/20/15 23:46,02128
u-xGg3COyL3G-bdebx7gxf9,q-oYNLO2XOkE-CV0zgQz2XW,Does the MBTA have plans to increase car parking for train stations? ,Access,2/20/15 22:46,02128
u-FaWUI9YoEV-iUfRAkiLyS,q-jPW6V49LRv-JWI2kOXwKf,Can we add affordable water transport options to connect East Boston with South Boston?,Affordability,2/3/15 16:17,02128
u-xGg3COyL3G-bdebx7gxf9,q-avxWTtBDT6-sJ5JTDPXVC,Why does the air conditioning not work? Can we make it so there are better protections at bus stops from the sun and the cold?,Experiential Quality,2/20/15 23:25,02128
u-ApKKmo1l29-g2ZQEUKfCd,q-ujMROSbOkO-CXWtymfVUF,What would it take to make the red-blue line connector happen?,Access,1/28/15 11:22,02128
u-kYTCy2Ryka-pN9dRjH5PW,q-PbMDHMbVUl-SOPaxJaLb8,Will the color of the buses be changed?,Experiential Quality,1/30/15 12:06,02128
u-xGg3COyL3G-bdebx7gxf9,q-RbVXGJrn6Z-eGZvnoVdBF,Why don't they get more seats in the buses?,Experiential Quality,2/20/15 23:12,02128
u-xGg3COyL3G-bdebx7gxf9,q-H2ym15ejnT-lz9wT5qhxQ,Why don't you use the taxes we pay to get us better transportation services? ,Experiential Quality,2/20/15 23:31,02128
u-xGg3COyL3G-bdebx7gxf9,q-lTxy6naWNC-aPcXdcSaEH,Who's going to help us?,Safety,2/20/15 23:38,02128
u-QUwBxOBPDf-g5gJ6Xqrur,q-05Nc28D35x-Uyn8aVuI0F,Will the trains ever run 24 hours? ,Reliability,2/6/15 16:49,02128
u-HKPNWIUaL2-AFq60hpuwz,q-08DsjuPKZ1-khFBgcg933,Will there be any more T stations closed in the future that will cause delays for 2 years?  Like Government Center?,Reliability,2/20/15 15:12,02128
u-xGg3COyL3G-bdebx7gxf9,q-QDCRRK2cdR-Wtg03bOsqp,Can we get the transportation to be quicker and more punctual?,Reliability,2/20/15 23:19,02128
u-xGg3COyL3G-bdebx7gxf9,q-gI0uiAcuFL-KDsiEbt7O7,Why are we not getting help with the snow?,Experiential Quality,2/20/15 23:14,02128
u-xGg3COyL3G-bdebx7gxf9,q-MjTsBl5iiV-Nc9V4s0AmD,"With Uber making a change in Boston's transportations, making it easier for others to get around, will Uber be part of Boston's main transportation system?",Innovation-Technology,2/20/15 23:00,02128
u-xGg3COyL3G-bdebx7gxf9,q-unbGZ6azKq-QI13woWIFy,When is there going to be consistent train running? ,Reliability,2/20/15 22:28,02128
u-xGg3COyL3G-bdebx7gxf9,q-tjeVKbqpY3-aVOEVYhosp,"Could we find a way to get certain business to put their booths past the turnstiles, within the actual waiting platforms, kind of like at airport terminals? That way commuters needing to purchase certain amenities could have access to them after paying the already exorbitant price  for the dubious privilege of having to ride an Orange/Red/Green/Blue line train. ",Experiential Quality,2/20/15 23:30,02128
u-yXV3OUQiRZ-0M6UNlgbkw,q-93052Vk9A2-VCkXZkqX1N,Will buses be full?,Access,1/30/15 12:06,02128
u-qKOeiEdoHA-ZFV89oMgF1,q-4sKGqEAQtn-HZtSgXl3mi,Can you make all subway lines underground?  Maybe we will avoid all these delays due to weather....,Resiliency,2/12/15 9:00,02128
u-a6l02SqfdT-lPjjhAzMRc,q-MUfPQaqK6q-iI8JmNu1gV,"How can we better connect with our neighbors to the north (Lynn, Chelsea) by public transportation?",Access,1/27/15 23:03,02128
u-xGg3COyL3G-bdebx7gxf9,q-eww3tv5M16-Dc9OBY7mkY,"Can we get less clustered bus arrivals, lower costs on the train, and less people waiting out in the cold? Maybe we could make better, more sheltering bus stops for them?",Reliability,2/20/15 23:23,02128
u-4HpMEXuOcf-nwt51oXnZD,q-kuK5saXzMX-sWwW2hH25A,Will there ever be flying cars?,Innovation-Technology,2/12/15 9:27,02128
u-pkkrCWiiJr-NDXDPsU5Jp,q-N2NxQ4M7Ed-l5FDbZx0HF,Will there ever be a foot bridge from eastie to the seaport district?,Access,2/14/15 13:41,02128
u-xGg3COyL3G-bdebx7gxf9,q-1yuxXusNbP-1Pmif2t0r0,What is the plan to remove snow from the stops and streets?,Experiential Quality,2/20/15 23:33,02128
u-xGg3COyL3G-bdebx7gxf9,q-sjG4sSEe4j-n1C3mJXvUe,Can there be a bike lane that leads all bicyclists straight into the ocean?,Access,2/20/15 22:47,02128
u-M12Ovrsu1J-HDADzMhlGv,q-uVpIYvMsWA-aZVJr03dWS,"Will the City give anything away for free, besides jacking up the T prices?  And what will the price of the T be?",Affordability,3/9/15 12:16,02128
u-UTT7DvLtze-l6IWhu6f8B,q-4d462SSjxP-vyD8wq7beO,The lack of a bridge from East Boston is killing the whole idea of commuting by bike - you still need a T-pass to get from Maverick to Aquarium and back. Are we going to address this issue somehow?  ,Access,2/7/15 21:44,02128
u-db8i52A5dF-jjTjIun2H3,q-1e09sxFeE0-75zhyXFkfz,What is going to be done about train delays?,Reliability,2/20/15 15:09,02128
u-038nFkv3bi-QvTG0wqTeU,q-HWqCDz1Ka0-1YEtFujfcA,How can we have more buses/increase bus frequency?,Reliability,3/9/15 12:17,02128
u-M0ZcIhqrjV-Dvn9NEHfBt,q-Shlp9dVHJ7-irWAchT1BY,Why is it so expensive?,Affordability,2/20/15 17:36,02128
u-XLtyPYhSJG-VQ1wuP6v7Q,q-NzEzWptx8C-sCWkDemZ4L,What can be done to reduce crowded buses like the #111?,Experiential Quality,2/20/15 15:04,02128
u-GiA9mr0FZ4-4lq56oRAtH,q-kiFMPEmPkf-Or2aLXUApq,How can we make it easier to traverse diagonally or less travelled routes (particularly bus specific)?,Access,1/21/15 15:40,02128
u-xGg3COyL3G-bdebx7gxf9,q-KdAskJQ0sz-OOs0UY65Ut,Is the silver line still going to be servicing in Chelsea?,Access,2/20/15 22:57,02128
u-xGg3COyL3G-bdebx7gxf9,q-A8ZiYroXKR-hRGz0R4x3j,When there is snow in front of the MBTA stations who is responsible for cleaning the walkways and surrounding areas?,Experiential Quality,2/20/15 22:45,02128
u-rs1FSWMXlk-cOig2F4yMy,q-9aOe9hj3Bw-ysx79HzbxQ,"Before Charlie Cards, there were paper transfers.  Is there anyway we can get that back?  I do not understand how the electronic transfers work.  ",Innovation-Technology,3/9/15 12:55,02128
u-zoCbmE1cWz-AxoxW9UA8m,q-tqXPanKu8r-TlAOgZnyA4,Can you share the history of the T in the stations?,Experiential Quality,2/11/15 17:02,02128
u-xGg3COyL3G-bdebx7gxf9,q-DH1qsPz7su-Z3eTmAAu9d,Can there be additional trains and buses on the schedules?,Access,2/20/15 23:48,02128
u-xGg3COyL3G-bdebx7gxf9,q-58hjroNjyz-xST29lNlht,Is anyone going to help us?,Safety,2/20/15 23:38,02128
u-M1GNm0dd4r-mYe1IZ8OG1,q-2itOPF1v38-xm1nxp6pLM,Could we have a moving sidewalk between Bowdoin and MGH?,Innovation-Technology,3/9/15 12:16,02128
u-Io3PvWdNAn-M1ul8dUxvS,q-tBpeuvn0sS-REfKaps4NY,Will there be more transportation on trains or on boats?,Access,1/7/15 10:50,02128
u-eeztJ85h6h-thurBG5B7h,q-J6TNzOuw9C-jtKTpAFx4h,Is there a plan to link the blue and red line MBTA rapid transit lines?  A lot of people have to take three trains to get from Revere/East Boston into Cambridge/Somerville - a red/blue link would take care of a lot of the congestion in State St. station and prevent delays.  ,Access,1/26/15 12:22,02128
u-DCbw7kWSN8-ERDibQoBhE,q-v3Nkn7cUKn-7plYoZLrze,How and when are we going to repair the Blue Line and replace the 40 year old trains on the Ashmont Red Line?,Reliability,3/9/15 12:16,02128
u-xGg3COyL3G-bdebx7gxf9,q-dQyogTZ2Qg-xH4Ac7b6yP,What can we do to make the bus stops more safe? Why don't bus drivers let more people cross the yellow line?Why don't they put seatbelts for the seniors? When it is snowing why don't the buses pass more frequently? Why don't you let the front section specifically be for seniors?,Safety,2/20/15 23:35,02128
u-sYExbvE4Yl-g8QiocUmp1,q-ZNb2FKhyuD-PkQzIGsIf7,In Sweden they have roads that light up and keep you aware of the weather. Will this be something we could do?,Safety,3/9/15 12:56,02128
u-xGg3COyL3G-bdebx7gxf9,q-Xeelz5FzVS-Vhx69vFyLG,"What kinds of fuel will be used to power cars in the future, or are we all going to be living in frozen volcanos?",Sustainability-Climate,2/20/15 22:54,02128
u-xGg3COyL3G-bdebx7gxf9,q-PCDspUebjC-ejhB9BjKqg,"Will there be free wifi on buses and trains? (I'm 15 years old, and this question truly reflects in every way how I am the worst kind of child growing up in today's society. I'm going to be an adult some day, making IMPACTFUL choices in all of your communities. Think about that for a second. Think about what that entails. Scary. I know.)",Innovation-Technology,2/20/15 22:53,02128
u-DJie9JY7rc-TWYozZkK8H,q-6SkVP2ZCId-owjpzIL42L,When will there be more community meetings?  ,Governance and Decision-Making,4/17/15 17:02,02128
u-7zfBnwmY4i-DK2mCjtPu8,q-WfY6799HzA-bndYD5iEcw,When will there be elevators at every T stop?,Access,1/20/15 21:16,02128
u-TBdNklnmf9-XpinWZ1BcS,q-U0KZ21fEAv-9k5bQOsVvg, I believe the MBTA should be privatized to ensure dependability.  ,Governance and Decision-Making,3/9/15 12:55,02128
u-xGg3COyL3G-bdebx7gxf9,q-iIzHwyYISu-ot1ZEHGjeL,Can we lower the cost to ride?,Affordability,2/20/15 23:48,02128
u-4cQ1ybfJBK-JBmh2t4bYI,q-05CS1NVnqY-WsvQDifo8i,How can families benefit from this new system?,Experiential Quality,1/7/15 10:50,02128
u-xGg3COyL3G-bdebx7gxf9,q-5jofT7ZjgA-j4T1yrV40Y,Why aren't there new trains?,Reliability,2/20/15 22:29,02128
u-nnBtnSrQyl-mCitXLqbK8,q-7kxjOWJQMz-UwAinaEges,What can be done so that T can transport us with more acessibility from one place to another at any time and any place? I lost my job because the bus schedule only went until 12 mid night and I got out of the restaurant after that. ,Reliability,2/13/15 18:54,02128
u-6FfAyuPc22-Ipfdu1F3vy,q-r9AQDq0Hsw-iR983ZyV7R,How can the train run for longer hours?,Reliability,1/7/15 10:50,02128
u-xGg3COyL3G-bdebx7gxf9,q-Utpcd1BAH2-xIswNEWQKO,What's going to happen about the snow?,Experiential Quality,2/20/15 23:46,02128
u-xGg3COyL3G-bdebx7gxf9,q-QTR5pwltVN-NAh5PG2cay,Can we get better service from the drivers and faster bus scheduling?,Safety,2/20/15 23:22,02128
u-S4gWcBQWXa-ZT3p7O9Dg0,q-9n1mGiBl7r-E0MNSWTstk,"Can we get better service for those who are incapacitated by injuries, and better access to trains and buses?",Access,4/17/15 17:02,02128
u-MidKQd56Iy-SiDmCkyjmR,q-yVfAZUg6C8-kx1BCule4f,"Snow removal from streets and walkways are at the forefront this season. There is machinery that facilitates this operation, Boston is ill equipped.",Innovation-Technology,3/9/15 12:17,02128
u-xGg3COyL3G-bdebx7gxf9,q-iZBZe0Csvz-MlyKPN3AxS,Y does it suck?,Experiential Quality,2/20/15 22:32,02128
u-2OCebCFm9a-rurBMPUVAk,q-jkk4NPN5rq-7GPdB33ZEu,Why don't we have late night service?  Cabs said it increased their business.  Why not a 24-hour town like NYC?  Wouldn't it help the economy?,Reliability,3/9/15 12:17,02128
u-PfJU4QqFhF-UshFRXdxbe,q-gt7j1jBGsn-2QW2XFEZZS,The MBTA should be safer.,Safety,2/12/15 10:05,02128
u-xGg3COyL3G-bdebx7gxf9,q-Qetzri5zun-KICpe6h5OC,Are the drivers going to be more respectful to the passengers?,Safety,2/20/15 23:39,02128
u-CUT4wmbGPG-zsA2AiqrjW,q-5rKSZRk2sM-ngRGEBzyQZ,"What if there was a bridge for bikes, walkers, and joggers to get into the City?",Access,3/9/15 12:17,02128
u-25sw9J53CX-C9HbQ3qUgr,q-xbGcUwior8-TXJAKTDQDR,Parking is an issue in Boston. What is being done about having more parking available the residents of Boston?,Access,3/9/15 12:55,02128
u-nj5Z9UpMTY-WhBR2KcAkI,q-7qsJLBqokA-yX0CcUU68V,Would the transit system be better if it were privatized?,Reliability,3/9/15 12:17,02128
u-1yoYctzf6n-cJ3oJIBfCn,q-3TQNGIVxkv-D3c96alCqs,Will the trains continue to break down?,Reliability,1/30/15 12:06,02128
u-QDQxIRngQq-mhEmnUhlNl,q-RUZ82YK2YL-81hCTCVK3I,How come there aren't more school buses to handle the many children in need of them?,Access,1/30/15 12:06,02128
u-xGg3COyL3G-bdebx7gxf9,q-Z1gBC4UU3N-NCIirpE2kt,How do we cope better when it snows?,Experiential Quality,2/20/15 22:31,02128
u-xGg3COyL3G-bdebx7gxf9,q-yR3wwNGTI7-4Zk0lMrjXW,What are some plans to replace taxis with Uber?,Innovation-Technology,2/20/15 23:04,02128
u-IhvCxZ7U8v-9yvbioa4NL,q-obr9hPtRhL-fYq6a0JTfS,We need more trains so it will be less crowded.,Access,2/12/15 10:00,02128
u-xGg3COyL3G-bdebx7gxf9,q-CKWgYcBmmE-fxtD9eqUDd,When are we going to get new trains?,Reliability,2/20/15 22:28,02128
u-kRPSSBQdAV-m025i5pc6r,q-L9p5PLpJbu-pqjE8iVp6p,WHEN do I get a Red/Blue connector? ,Access,2/18/15 16:20,02128
u-xGg3COyL3G-bdebx7gxf9,q-nUkMqSrjQF-Vi1I9QExhF,When will we get the new system of the green line go into effect?,Access,2/20/15 22:31,02128
u-sFMSkp8IFB-HgPTOV26B0,q-MmbFv4ZSLf-gzL0eprrxO,Better schedules and that the trains not be late.,Reliability,2/13/15 18:50,02128
u-xGg3COyL3G-bdebx7gxf9,q-CcqJSbujpp-LNT3CLgIJ3,Can we get shovelers at all of the bus stops? ,Experiential Quality,2/20/15 22:46,02128
u-DAoGcP0bAl-hgYQko7zhh,q-kRGXfe40zE-h7zJxRMqgJ,When will we fully utilize the city's waterways for transportation?,Access,1/23/15 22:19,02128
u-Hq8ARPt3S7-02nHALxXc5,q-ikvVOQ2nSP-rCTqAWo1ND,When will there be a Blue/Red Line connector?,Access,3/9/15 12:06,02128
u-l9rFQUKxaM-9WJBjIvkum,q-YX6H2ktWOK-qfuvoR1yUo,"Will there be a committee formed to interview the new MBTA director?  Will there be a criteria and requirement needed to be met to be in this role, and if so what?",Governance and Decision-Making,2/20/15 20:16,02128
u-DAoGcP0bAl-hgYQko7zhh,q-UAshH0TJRE-vgeG6kkc8S,What would it take to have wide-spread ferry service in Boston?,Access,1/23/15 22:08,02128
u-xGg3COyL3G-bdebx7gxf9,q-VLkZGz1sJ5-2UQ02IHgS1,Why the trains always crowded?,Experiential Quality,2/20/15 22:30,02128
u-xGg3COyL3G-bdebx7gxf9,q-IEGXHPJkVW-LgVhNJKU6n,Can we make transportation more public/easily accessible to all?,Access,2/20/15 23:20,02128
u-Rg0SfEAVPm-SvKZZQTVmS,q-HYryg2CeyI-JcdB9YeICT,How can we help drivers understand they need to share the road with bikers?,Equity,1/28/15 11:18,02128
u-QudRgAocj7-OWz5kDwI20,q-qmSu5trwtB-QU4qeq9AnA,Will Uber become a part of Boston's transportation system?,Access,2/20/15 20:15,02128
u-xGg3COyL3G-bdebx7gxf9,q-k6ZM0ObEnw-bsgJr1pQsc,Are we blaming the mayor for this debacle?,Governance and Decision-Making,2/20/15 23:48,02128
u-LMRSvAvVpG-m30Ne5lzh5,q-WKqNh17uSy-tL0MrYHEAd,Will transporation have less problems and be faster?,Reliability,1/7/15 10:50,02128
u-WpZUTvJMiB-0HKn2jPeWm,q-bwMZqRGkVu-9ljWuxiP4j,Is the T going to cost more in the future?,Affordability,1/30/15 12:06,02128
u-xGg3COyL3G-bdebx7gxf9,q-I8Ou8SWh99-dcZAUmTJGq,"Are they going to respect us as people, and not cattle?",Safety,2/20/15 23:39,02128
u-2IbuGYCQc5-vvLBfJdXFr,q-cD5UhXbTXI-K3EBm6pgfi,Will the MBTA signs and information be bilingual - Spanish/English?,Equity,1/30/15 12:06,02128
u-Pm0zNEcB2D-Sq6mzkZuHz,q-tpLwuKLdnO-FEvg36yZ4k,Why is the T not cheap?,Affordability,1/30/15 12:06,02128
u-JNR7drDzni-ejKc6xN1TA,q-G5ERHE7El9-Z6jPkQ5f6V,"Will there be a bus that goes from land into the water and goes back, using the water as a roadway?",Innovation-Technology,3/9/15 12:55,02128
u-BX1KKT0GZE-TwW08uRa64,q-8FYHVPCeI3-eKKThPvEz0,All of the transport vehicles are not clean and need to be cleaned.,Experiential Quality,4/17/15 17:02,02128
u-7xCRrqSoiP-DAdt5Byrai,q-RfcHDkKjIa-hiiPBqlyRp,"I am an east boston cyclist, I need access to the city's bike infrastructure..options include short term: bikes on mbta at all service times, mid term:ferry service with bike access.  Long term waterfront bike path partnership with Chelsea, Everett into Charlestown, and a Sullivan square bike flyover.",Access,1/17/15 21:21,02128
