user_id,question_id,question,theme,create_date,zipcode
u-baBOYsNuJm-qfNlauT9AD,q-Ze8ojKrrW8-71ecYOGdPB,Can you make more #15 buses?,Access,3/9/15 12:55,02125
u-zfvZKWs4FF-MAtIeOVHLY,q-v2MzF5o783-hcZEayQ9Wp,Can the MBTA + the Ride be more helpful for last minute appointments + errands?,Reliability,3/9/15 12:55,02125
u-mkNheH9VOc-A15J2Cx7gV,q-yG68FtLzsq-9R4K4sAdHK,How can we help each other get to the same place?,Access,3/9/15 12:18,02125
u-X7WR4cdKZR-s0MGQUx9IQ,q-jLSHypKdsi-x14dPsHfU5,Why hasn't the rodent infestation been fixed on the T?,Experiential Quality,1/7/15 10:50,02125
u-8Am5nGhB7A-EaC6V7vIXH,q-JW0xfbXjBP-Dq5rWjBUex,What will the cost be?  Over $5?,Affordability,1/7/15 10:50,02125
u-vzbsrWFCYT-1psT3QVncJ,q-SUA0tCT92d-eKVFdkgDsS,Can we get the buses more clean? The windows so we can see where we are going?,Experiential Quality,2/5/15 13:18,02125
u-cnxp8GNr1K-LSMDSPMslj,q-Gwshd4EAvX-kUhmrCqIr3,Will public transportation ever be on time? ,Reliability,2/20/15 15:20,02125
u-882zqGTTTV-FcWhNUBL5o,q-k9Y1MrIkw0-cJF3q9sQmW,How can we make cars that do not run on gas?,Innovation-Technology,1/7/15 10:50,02125
u-KOueYSL1uF-Lwko5dSTxm,q-HhMbKM6Tds-fkaRIyh9ox,How can we improve public transit for seniors?,Equity,2/20/15 14:24,02125
u-slXGG4lHNp-CaGZgzOgvJ,q-4zaJdyGnGR-tG7iB6kQYT,Is MBTA working towards a 24/7 model?,Reliability,1/7/15 10:50,02125
u-CS2EcTgwXt-BDcEkXM6uv,q-ctrRke7xKv-fiDFL0HuOC,When will the traffic on I93 get better? Can we get more highways? When will the construction work end?,Reliability,2/20/15 21:27,02125
u-RmZWCREqET-zpQJFeqXrK,q-K14gn5BHtZ-YHk6XNyySx,How will you make sure that neighborhoods like Dorchester and Roxbury continue to have access to efficient and sustainable transportation? No more cutting bus stops!,Access,4/14/15 13:43,02125
u-OIa6FWT5DO-ixNrqEfpYT,q-HQeB3vwtEY-KeSJqeI90t,"How come after a certain time in the day, the bus starts running much slower?",Reliability,1/7/15 10:50,02125
u-9huBaCa8Kg-ayUG1Achg5,q-M2clU1jxo8-bm7oK5TZaS,How can make the T more affordable?,Affordability,3/9/15 12:18,02125
u-bbhWXdszGr-6UrlAlHWWc,q-LAPgmKqzXO-IwmJgYSyiw,How will the commuter rail benefit people of the city when the MBTA passes only benefit city commute? ,Affordability,1/7/15 10:50,02125
u-pPHxTPoC2w-nbqys5WKIS,q-yiYNqsnIl7-KVQ5MJzXB9,"Given low cost of brush less motors and the prevalence of quadro-copter technology, will the average citizen be able and allowed to fly their private copters around town unhampered by complex flight regulations? If so, how will this change the flight paths for logan? And, how will the subsequent noise pollution be dealt with?",Access,2/6/15 11:40,02125
u-pPHxTPoC2w-nbqys5WKIS,q-uIk1vsnh2S-3uXgiWNj58,Why do our 4 lane roads around Boston not adjust to morning and evening commuting committing 3 lanes to inbound traffic in the morning and 3 lanes to outbound traffic in the evening?,Reliability,2/6/15 11:52,02125
u-wHZ9OkYWOz-5o5w4Nm15T,q-S4kGQGJUfG-VWMfomZOMb,Would the MBTA operate more smoothly if there were more tracks and improved signals?,Reliability,2/20/15 13:55,02125
u-81I9pljsnn-pJVZ680vgj,q-tdCMuU5rfq-NvvUypQcVZ,Can there be lower fares for public transportation?,Affordability,1/7/15 10:50,02125
u-EMeu0CTkKv-SEQbsnXUse,q-YCuoQHu6YE-2CWeWcOseM,Will there ever be an easy way for disabled travelers to get on the MBTA bus?,Access,1/30/15 12:06,02125
u-9tmYp8AF2v-sn39BW9Z0P,q-Qa8lVy4HYh-Fe12Npjhgb,What is public transportation?,Governance and Decision-Making,1/7/15 10:50,02125
u-KZo3dN94w8-CpM9187mKT,q-zphBQ1KIUX-itljsFT3ML,Why don't they have more seats and bus shelters when waiting for the bus?,Experiential Quality,1/7/15 10:50,02125
u-UM6sUQWxEP-KzrO8iT0qJ,q-r4zAwus1iD-Wjpq4J2cyr,We need more buses to get us where we got to go.,Access,2/20/15 14:23,02125
u-vcIz02sjoN-ZJGDaZ8M0Y,q-En8SnSMj2n-3nU3vOxkJ5,Why does it take longer to take the subway/bus across the city than to just walk sometimes? ,Reliability,1/25/15 15:27,02125
u-QM2flcH2yt-S8WhMZNSpd,q-GXqBfNgPzt-1Xvz77N82V,What will the midlife crisis vehicles look like in 2030?,Innovation-Technology,1/21/15 12:14,02125
u-tVMYBqGttc-Yt5wnWSX77,q-xftN0rbt7Y-4RyoNKQr9L,Will there be safer streets?,Safety,3/9/15 12:55,02125
u-Hc9HXF2Dtp-J4b1Cd4zEB,q-EpTfOhUkmT-QVUPcqU7Cd,Do the trains and  buses go fast?,Reliability,1/7/15 10:50,02125
u-d5QRUPe9Eg-k0rIeBjfGt,q-GA9JPlPxvJ-vmtTfVqnXm,Will there be better streets?,Experiential Quality,3/9/15 12:55,02125
u-wHZ9OkYWOz-5o5w4Nm15T,q-62KfCKRK3b-tSNspehBCN,How many more residents living near the Red Line would go downtown on the weekends if there weren't frequent shuttle busing between parts of it?,Reliability,3/9/15 12:55,02125
u-LDBorkaDSu-3PJJohiaot,q-zxdKhBq4h4-UsY4JFKE3W,Will the Olympics help or hinder our ability to act upon visions for a more equitable and navigable Boston?,Access,1/30/15 12:06,02125
u-e2DvsWlqpv-JX6Lr8uJAF,q-lO2KjaqOQ7-4Q5HsXBOvd,Can the buses be free in the summer?,Affordability,3/9/15 12:56,02125
u-fSLjmhtqKg-igoLtX7aWl,q-NliiiDwqAE-ZT1g6hEHG1,Will the bus fare be cheaper in the future?,Affordability,3/9/15 12:55,02125
u-lvGQd5A6P6-xyse5Kgz75,q-zeM5z63PWL-jhvyX0PSbA,What is being done to lower the bus and train fare for youth? What actions are being taken to accommodate youth under the age of 14 that have to travel to school?,Affordability,1/7/15 10:50,02125
u-sGlYa7Fu1W-fG5fxy89Jb,q-YtlUbE1CxP-cvWPJjsUnb,Is there a possibility of a reopening of the MBTA's Green A-Line tracks into Watertown?,Access,1/21/15 23:34,02125
u-pPHxTPoC2w-nbqys5WKIS,q-3mZnwt3unL-Ku9iVkmL02,Are stop lights still relevant given the better throughput of traffic circles? Is it possible to have lane specific stopping?,Access,2/6/15 11:51,02125
u-L94wBVxeTN-FoOHloT8iO,q-EX1psE5px0-LyYWuT2TvS,Will the cars be hovering?,Innovation-Technology,3/9/15 12:56,02125
u-aEPJiWhnRR-OwkiicMKZz,q-8YREEu6BtU-nm2ARHUG4A,The City is excellent.  You can go anywhere in less than an hour.  There are bike lanes.  I've been in other cities and I've never seen anything better.  You can check your phone to see when the bus is coming.  ,Experiential Quality,3/9/15 12:16,02125
u-RfNplC8qWN-fTh1npHnmj,q-8CloNYQ4c6-JgO6h9ZtHX,Will the ride be more reliable for pick up times?,Reliability,3/9/15 12:55,02125
u-bBFmc9tfWz-BDcRCop7XO,q-C4FXNiaSmm-dF1586YiHZ,How come there are no seven day passes in the summer?,Affordability,2/20/15 21:33,02125
u-wg9bsSdlPC-roZOgGvudP,q-4w1zxKI9q0-6WTlbMH5YM,Can we fix buildings and communities like Roxbury/Dorchester/Mattapan without removing the people who live there/have lived there their entire lives?,Equity,1/30/15 12:06,02125
u-8xQPEuK82R-ZID8GUpRl8,q-ILl1BuLIS8-7WYemDUs9F,Will there be lower fares on the MBTA?,Affordability,1/7/15 10:50,02125
u-WAlmoSGKhr-cqDqxTr8ba,q-aCfQsOPNl1-BXGuMb5cP6,Will MBTA buses ever be more efficient?,Reliability,3/9/15 12:56,02125
u-H3kYere0Cf-I1Ki3fDBkV,q-RBEjhYbIc3-dKGY6NH29s,Why doesn't transportation go on side streets?,Access,1/7/15 10:50,02125
u-W3mJ9hk4Ev-W7FpuZbuU1,q-l1fmbeBUgY-ncOmbgGA5B,"Will there be any new MBTA stops? If so, where?",Access,1/7/15 10:50,02125
u-bovhsWiGkH-aVYY7s14Op,q-rnPd224cFS-W0iGHn5GJe,"How do we fix our transportation mess and restore our status as ""Hub of the Universe""?",Governance and Decision-Making,3/9/15 12:17,02125
u-o99SZtCqqs-mtLR61UQ44,q-O28Eb7zS5P-9W6TLd9OF5,It's good for buses to run on time on the schedule.  Can buses run on schedule?,Reliability,3/9/15 12:17,02125
u-R8qJBdOZbH-CmLPaza9yZ,q-27fqI5SbsF-knr7NTz8Zh,Will there be safer bike lanes?,Access,1/7/15 10:50,02125
u-04qpbxWclu-3ru9FioKqL,q-VinxOQSFnK-OiF7AMfn8C,How can we make car accidents more avoidable?,Safety,1/7/15 10:50,02125
u-BcsGVMjaj7-ryD1M2XmBc,q-OOWgWjzKC2-EUDKKz23SZ,Will we ever get rail above or below Mass Ave. from Dorchester to Arlington?,Access,3/3/15 10:12,02125
u-sGlYa7Fu1W-fG5fxy89Jb,q-Q6VxIYoySd-KqMDTiJr8o,When can we expect a safe and sensible road system that allows efficient integration of bicycles?,Safety,1/21/15 23:32,02125
u-EuRmZ9K94d-gVIUgLSQ2T,q-LeffMZPxVj-K0YmRlcTOv,How will the city reduce injuries and fatalities affecting bicyclists + pedestrians?,Safety,3/9/15 12:55,02125
u-a3EohJaF6A-yvxreIcoYh,q-NWtYjk3amp-Sly3iulTvj,Will the buses be larger?,Experiential Quality,3/9/15 12:17,02125
u-rpZy3PQmDe-s7g2mppxwY,q-iIUyVs4P0y-rhDFbjwmdT,Will the bus fare go up?  ,Affordability,3/9/15 12:56,02125
u-LmMHUaqskA-6nMQSqYJhv,q-t9x2d5B1Uc-QiMS2iezXy,What could we do to connect lower income neighborhoods to cycle tracks to promote healthy modes of transportation?,Health,3/9/15 12:16,02125
u-pPHxTPoC2w-nbqys5WKIS,q-eoqwHefUaO-1p0oZuY5Bq,"Will the low cost of adding sub slab PEX radiant heating to cement allow boston to become a ""shovel less"" winter city? ",Experiential Quality,2/6/15 11:45,02125
u-QM2flcH2yt-S8WhMZNSpd,q-nfTryLVFcE-Ekw7snT0n1,Will I be able to transfer from the Fairmount line to the Red Line with just a Charlie Card?,Access,1/21/15 11:54,02125
u-XVPQx9Iem9-Jyok91wgNz,q-dkPcwhk0Xb-PTWh5oFKf8,Will the transportation system be better in the future? What about traffic?,Experiential Quality,2/20/15 21:21,02125
u-vcIz02sjoN-ZJGDaZ8M0Y,q-rQlhEd1jee-5YMFjM5w9o,"Can Boston have more subway lines instead of buses?  How about connecting Watertown and Belmont to the red line?  How about a circle line (well, in Boston's case- semi-circle)?  How about connecting Medford, Milton, Newton,etc to the subway?",Access,1/25/15 15:25,02125
u-k1aoR7FMiZ-LHEBjrltSb,q-h8qa0e0cDa-XWKcnNWzn5,What if we had buses with no drives? Will self driving bus be safe?,Innovation-Technology,3/9/15 12:55,02125
u-vUCIG6ZBht-NsLj6HaZUW,q-bH6X7Zs1hE-OSm5O57BcT,How can we structure future transportation to give people a voice to disagree with the entities that manage it?,Governance and Decision-Making,1/30/15 12:06,02125
u-vcIz02sjoN-ZJGDaZ8M0Y,q-TgRurWw4IE-9rslPgYtF8,"Can buses and trains come at more frequent intervals, run later at night (and 24 hours on weekends), and have better service on weekends, especially Sundays?!",Reliability,1/25/15 15:23,02125
u-pPHxTPoC2w-nbqys5WKIS,q-JdUpp3wQdb-w2K8G2ATHE,How do you see electric bikes being integrated into the roadways given their low cost and high functionality compared to automobiles. ,Innovation-Technology,2/6/15 11:43,02125
u-AEXu3UXIRc-GxiEG2qvTO,q-uqbvQvK7tj-0MBtMeV2EI,How can we make it easier for residents who do not live near a T-line get downtown and other city centers like Longwood?,Access,1/7/15 10:50,02125
u-fvuKTZJ67L-CrpKPfpCld,q-MqoJYHut6r-0LiLQIfuUs,Do we need as many lanes when cars can drive their tires within sub inch tolerances?,Innovation-Technology,2/5/15 16:16,02125
u-5ajitWCs2N-gdAHCeZsdn,q-KGTQISEGtn-Ye0QD4nj3A,"Clean!  Modern, accessible, warm, friendly, colorful with beautiful trees, flowers, no hike in fees every year!  Safe! Bright!",Affordability,3/9/15 12:18,02125
u-pPHxTPoC2w-nbqys5WKIS,q-gTSmRVqTYb-njRk7cx5dl,"What are the city's goals to improve biking in Dorchester? Only time I've felt unsafe biking in the city has been in Dorchester...and we have the most greenspace, too!",Governance and Decision-Making,2/6/15 12:05,02125
u-vcIz02sjoN-ZJGDaZ8M0Y,q-9RpdiollyO-USxL8IjhMl,What will the city do to support the mobility for senior citizens?,Access,1/25/15 15:28,02125
u-wme5jfdgmd-p9rI2RpAdU,q-uMwJ9VKYVn-R5zEuJhxtZ,I would like fares to go down for transportation.,Affordability,3/9/15 12:18,02125
u-1JrQ7VtME0-mCPF6TA38R,q-e1YhlKrZdl-ng8qS8v8MC,Will there be hovering cars?,Innovation-Technology,3/9/15 12:16,02125
u-CYxtLWkd2Z-OCA3axZJxi,q-HBgCwTuSpm-AaB6yUv0Tn,Why don't we have better transportation for the elderly? More on time. More gentle.,Reliability,3/9/15 12:06,02125
u-PUEMICBVhA-p67uQF0uu8,q-b38ZbDFh4p-YxJB3FZNzP,We have NO parking. Now we have NO trains. All this while Boston is scamming residents into paying hefty parking fees without providing a solution for the problem itself. Streets are not cleaned making people steal parking spots or fight over the few available ones. When are you going to stop ripping us off Walsh & Baker?,Access,2/6/15 15:29,02125
u-sGlYa7Fu1W-fG5fxy89Jb,q-FXJRin1aXw-9T9okmQaAr,How can we better work together with neighboring states like New Hampshire to expand public transit commuter lines into Boston for ALL our great city's suburbs?,Access,1/21/15 23:28,02125
u-v4tW62ptrk-aSGUjcUSsH,q-MadQ954r4b-Nx20fVlT3o,"When are they going to invest more money on mass transit, especially on the bus system and green line?",Governance and Decision-Making,1/7/15 10:50,02125
u-YnnElWinVM-viIsDrDSGZ,q-YcLxxs8dL2-o6Zwgor4WY,Can we have that bike lanes that work?,Access,2/5/15 16:14,02125
u-W75GJWrczu-vwNY6TQchQ,q-MrdyiRoKnx-iRRmZSdhio,"The steps on the bus should be able to be lowered. Right now they are too high. Some buses can lower the steps, but not all. ",Experiential Quality,3/9/15 12:55,02125
u-haVh0ZT2aG-ya45EuFoGQ,q-C3H2lBVvzq-Stp6qf7ztE,Can every high school student get an M7? The two-mile radius isn't fair.,Governance and Decision-Making,2/25/15 17:14,02125
u-yx8FJYUnvW-opJPjU0vZz,q-xyf4b6jpKc-vPsyxF5y1a,Why do handicapped people have to get out of their seat for people with baby carriages? ,Access,1/7/15 10:50,02125
u-kT6k81gBEK-UpFA5B0xzp,q-IRPdpxlXij-s5Nlh9aiIa,I want bikes and more ride share (mini bus) options in Boston.  No cars.  ,Access,3/9/15 12:04,02125
u-hVZSjz5ICC-xcGN8sLKZb,q-88mQs7lyJI-A2dMWN4jqs,Why does it stink?,Experiential Quality,3/9/15 12:17,02125
u-vcIz02sjoN-ZJGDaZ8M0Y,q-JSlyY91mkH-iaOr8le4rI,Can we have better subway service?,Reliability,1/25/15 15:25,02125
u-3vl2IhUpoU-HgckO7lrs5,q-J07QhQN9We-Zi53U1VaX9,"Will the City advocate to the MBTA leadership to have Boston residents involved in the design, schedules, and finding solutions to common problems?",Governance and Decision-Making,3/9/15 12:16,02125
u-WQphKRLCWg-hulsJyecRX,q-1kiOiaSlJv-OyDYFdMVpt,Why don't the student passes come back?,Affordability,1/7/15 10:50,02125
u-51UhW4rsfI-LkhhCYP2Yq,q-VoZcuXPEP6-YTGl2THKSF,Will there be regulations to minimize traffic in Roxbury?,Governance and Decision-Making,1/7/15 10:50,02125
u-pPHxTPoC2w-nbqys5WKIS,q-kROafFvNXx-Wa2oUOy7D6,Why doesn't the T adjust its pricing throughout the day for when it costs more to operate and/or less?  It doesn't seem right that the nighttime riders have to pay as much when the service is not as robust. ,Affordability,2/6/15 12:02,02125
u-qyJXmJIVQT-9w3RSd4PNt,q-G1jyfK3PuU-pw8yPfM0UO,How can they make buses more durable for weather?,Reliability,3/9/15 12:56,02125
u-eY4hGvpZxv-HOenR3VCN8,q-YvQOGnPcIo-kmRELoRiKX,When is the Green Line extension REALLY going to happen in Somerville?,Access,1/30/15 12:06,02125
u-mP9AURRIjj-ECAYtSsKyv,q-zmQtnttkFQ-ExRYMIdEvP,Is the T considering adding more buses and bigger buses onto routes that have more than average passengers?,Governance and Decision-Making,2/20/15 21:28,02125
u-C1Cp9ULtGI-1TqQErxfEa,q-DNWjQaZGc1-YHVbu8TDY3,Do colleges give student Charlie Cards? ,Affordability,2/20/15 15:18,02125
u-VqgxRdKR5u-gQGBL1Gpzd,q-GtdWfIySvB-qOY9x6Cgze,Will biking in the winter ever be fun? not cold?,Experiential Quality,1/30/15 12:06,02125
u-UDd0DWwSUh-02tqJ6khWd,q-YJMipQC38S-r0UbjxJ8Fd,How will you make sure that neighborhoods like Dorchester and Roxbury continue to have access to efficient and sustainable transportation?  No more cutting bus stops!,Equity,4/17/15 18:44,02125
u-ZO8ZdLNbyQ-sodpHWWp3A,q-Fpv1kBsvk8-qdaa2uP5HT,If I am unemployed and have no way to pay for public transportation could a visitors pass like library's visitors pass be created?,Affordability,1/30/15 12:06,02125
u-JTNGjN75N9-ts16dIgRBR,q-4KlcsaJAWp-xyjsVYSrRC,Will public transportation be more efficient and convenient for me to take?,Access,3/9/15 12:55,02125
u-HL45bRcqBz-RkYNJ6FLxe,q-DhDAYVcBNR-hOWGB9P1jX,How will the buses look?,Experiential Quality,3/9/15 12:56,02125
u-3pl3rzz636-0DszWUdySS,q-ldzQzvPdT2-v5yXVQzNQE,Why are the bus drivers so rude when you ask a question?  ,Safety,1/7/15 10:50,02124
u-SMMxXo5y3w-PZybI2C1NZ,q-dxdRqK0wi3-4a4UV76hMy,Will Boston and Massachusetts one day convert existing MBTA train lines to high speed rail or build additional lines to support it?,Innovation-Technology,2/7/15 13:47,02124
u-cAlH4U3FZG-32PZyzPZla,q-FSSNtlvrZD-8CuSUzyMh1,"Will the T extend the #14 bus to Sundays and longer hours of service at night?  Also, please consider extending the #29.",Reliability,2/5/15 16:14,02124
u-kpUhsiRiVa-JtmLJI0MFf,q-ooaBeZD6e3-ER478hLu3r,Why are there no bus shelters on Gallivan Blvd? ,Access,1/7/15 10:50,02124
u-ABH0LGCbG7-PSAXRqXeJ0,q-EnmPHYGZkl-6o2i3IdIT6,would there be indoor bus stops?,Experiential Quality,2/18/15 14:11,02124
u-ABH0LGCbG7-PSAXRqXeJ0,q-B63EvGjz6S-HnjZu27Nmo,When will time schedules get updated more frequently?,Reliability,2/18/15 14:26,02124
u-q261KUourd-2gLeFVMus8,q-Y9yGUog49P-p7ku9jYiRu,"Can the turning arrows be closer to the intersection, so the drivers can see them?",Governance and Decision-Making,3/9/15 12:18,02124
u-UhIx7MaSe7-hfiKrp5MoZ,q-d9vJAd0SMo-EaGmTx65lg,How do we make public transportation inviting so that people prefer taking it than driving their cars?,Sustainability-Climate,1/7/15 10:50,02124
u-GD2Tsjn95b-Tm4TDzOSSo,q-mV4B2ZPcdR-BDeVAbNT1V,Why did they cut service on the #29 and turn it back on at 8 pm and then there's no service on Sunday?,Reliability,1/7/15 10:50,02124
u-GhixWp6iQr-QPgm1qPrZK,q-Cwl3Vk16Mv-CjAdGiCq7G,"Will we minimize the need for cars, make it easier to bike, and have better access in all neighborhoods?",Access,1/30/15 12:06,02124
u-ABH0LGCbG7-PSAXRqXeJ0,q-wv2EnIIEmt-PQ8t2RZztY,What if Boston streets were more motorcycle friendly/catered to motorcycle enthusiasts?,Access,2/18/15 14:27,02124
u-MeYQ7CY19N-2I5X3VKvp9,q-TMfatsi2Aw-fwqacL3ECs,Why are the prices so high?,Affordability,1/7/15 10:50,02124
u-e7TXFAy38I-j8divDdQdy,q-JmsdqXw0Pt-H6qeYLTfGZ,How and when can we implement a complete streets program for the Talbot-Norfolk eco-innovation district?,Access,1/7/15 10:50,02124
u-bclfWGzMeN-jo4yFUuZOa,q-JXx7sYO7DD-wktRNiPc1t,Will there be more and safer bike lanes in Boston?,Access,1/7/15 10:50,02124
u-my1lp5MNPH-MitG0IrWYO,q-4p7RM6yrjm-af7guJbVaP,How can we make bus transporation more reliable?,Reliability,1/7/15 10:50,02124
u-epgNeXJ6ll-ErraQ8wWYx,q-x2nJ2XRWts-F75Xw720pe,Do you think that cars are able to fly but they aren't telling us yet?,Innovation-Technology,3/9/15 12:06,02124
u-vOMoWOqsKn-cqtu8kUDOr,q-mZzsAzsnFl-yDK3vht1Ou,What is the next fare hike amount?,Affordability,1/7/15 10:50,02124
u-ABH0LGCbG7-PSAXRqXeJ0,q-LH28zkOXI7-H4Q5PsyGKK,Will robots drive the T in the future?,Innovation-Technology,2/18/15 14:23,02124
u-i41q5g2CKq-5SwPehiL3B,q-Qz7YrDnO07-x7gve4REcR,When will the trains run normally?,Resiliency,2/20/15 21:39,02124
u-E0zfCBEotr-2ofnit1Ktn,q-kpLLTvjRJz-03xqc402pU,Why do they take buses of the inner city on routes that do not have many residents?,Access,1/7/15 10:50,02124
u-rVRfJFt2H3-94atN8aYq4,q-QlRdWDtZMU-ohW9MxCiVr,"Can we get reliable T service that doesn't have to shut down in bad snow storms?  With global warming, crazy weather is going to be part of our future.  System maintenance needs to take priority over system expansion.  ",Sustainability-Climate,2/12/15 20:10,02124
u-ABH0LGCbG7-PSAXRqXeJ0,q-XDjAeNCxe5-btEh6k88PW,what if weather didnt delay bus transportation?,Reliability,2/18/15 14:18,02124
u-ZA4xf2LiR4-Q2khCyy27p,q-igQEcb940h-hwhASc3yWg,Will transportation be safer in the future?,Safety,4/15/15 10:24,02124
u-aPwSyVxasD-TgrJ4HG8b5,q-MuNoZArqb5-KHqxNyd9mU,Will the buses be bigger?,Experiential Quality,3/9/15 12:56,02124
u-2yEFzT6aNP-YVJTW744Qc,q-aVIQZGNpvJ-RTBbxe1EKh,Where does the water from melted snow go when there are no permeable surfaces?,Resiliency,2/17/15 18:56,02124
u-cmLs7YGhkG-g41Rfk0grl,q-UuEW4nYEaP-mgQNQIMm00,Will the city of Boston transportation department advocate to the MBTA for the elderly and disabled so their services will ensure better access and services to Franklin Field?,Access,2/5/15 16:14,02124
u-VUNZgA6U2m-EWLZur6oow,q-lbJBMiO6z2-ZyJkUCB46v,Will there be more bus shelters?,Experiential Quality,1/7/15 10:50,02124
u-AFoxuNXeGb-mDGNbfMHj4,q-cSo1jFCJC8-sUEndjQnAj,Will the MBTA ever run on time regularly?,Reliability,1/14/15 9:41,02124
u-Rfnbn8PykG-BNpWo0RyOE,q-gT1xuG5Kf1-AJj8Z3aPgq,Which one will be the most time efficient to get around Boston?,Access,1/7/15 10:50,02124
u-bdh3aDdE4D-oeslg3HrxM,q-ql8AsQPSSI-oMfibErc3j,Can transportation make safer streets?,Safety,3/9/15 12:55,02124
u-pkuWX2azkY-sbSkHl4PzL,q-xDwUbCZR6Z-rnyKMphxQY,"Is each station going to be renovated?  If so, how will that affect the commute for everyone?",Experiential Quality,3/9/15 12:56,02124
u-FlD3dytEGr-48FQDn2ia2,q-wYlKqzTYVh-0pHDKL4UEE,Will there be MBTA in the sky?,Innovation-Technology,2/20/15 15:29,02124
u-1NXc2xNlDd-nwzk8XETk3,q-4jB5Re08Nk-Too0C5ZniN,Will the MBTA service people with disabilities equally and respect their rights?,Equity,1/7/15 10:50,02124
u-ziTvWcvZbS-uzpNN3e0BD,q-0UD0mxALwQ-QEkbc5xT2e,Can transportation be more accessible for the handicapped?,Access,3/9/15 12:18,02124
u-LbVUephzzQ-WGo7hq0ajn,q-MQJQwfVDWO-oFwfUFAyqy,"How will the City insure that ALL future transit oriented development is affordable to low/moderate income people, with low/moderate income being defined as 60-80% of the current Boston median income?",Affordability,2/4/15 16:33,02124
u-AgKq0QWOm9-XfQ3d2wlAM,q-JMheqVusul-cun6JLN8fB,In the future will the MBTA train be more efficient?,Innovation-Technology,3/9/15 12:55,02124
u-ABH0LGCbG7-PSAXRqXeJ0,q-nfsH1jH7xY-fq1F995vdQ,When will they upgrade the system with new trains and buses?,Experiential Quality,2/18/15 14:14,02124
u-LAdBNzDBjP-nW8LURjrVs,q-txgByYhbY6-k4ZLKKZ7gw,Will Boston become safer in terms of security for youth?,Safety,3/9/15 12:55,02124
u-C59wKpmHws-6i6PKgTDWh,q-GI61ECt54k-w7Zq5MgOr6,Why are they never on time?,Reliability,1/7/15 10:50,02124
u-FtvRTB5oS6-HqUNRFwTbh,q-JsLcBGkOG1-O2oMqQ6vj0,How do we make sure drivers are accountable for people with wheelchairs?,Safety,1/7/15 10:50,02124
u-mKzl6HyAM9-kxeA9kJPAw,q-VLme0cHp8c-kK1W7IV7WA,What if there was more space on public transportation?,Experiential Quality,3/9/15 12:05,02124
u-xNybTiS2PH-bzSAklwlGt,q-leaiPESwJn-Hj32F7D9kM,Will faster bus service be offered during colder months?,Reliability,1/7/15 10:50,02124
u-YMuR1g0bOX-yVBGaCPqEX,q-fbM87UV2QI-ZhXbjNahlI,Will all the bus stops be covered?,Experiential Quality,1/7/15 10:50,02124
u-jRR30VlvbM-CaqwX5TUDn,q-IVP4fxlJ1X-L6bRBKxjOO,Can you shovel the inside of the bus shelters?,Experiential Quality,3/9/15 12:18,02124
u-XCd2mBMucV-LVdaxTmFBK,q-EhWSUCwLBC-OTP6liFD6f,"Are there going to be more buses like the 26, 22, and 21? ",Access,1/7/15 10:50,02124
u-zTOMwDhZ0j-GNZ0Odzk6I,q-nMMSln8EwD-CaeeB5tGgp,Can we coordinate shuttle services for residents who live farther from bus stops?,Access,1/7/15 10:50,02124
